5176	451.4156692011
5177	451.3792836958
5178	451.3428981905
5179	451.3065126852
5180	451.2701271799
5181	451.2337416746
5182	451.1973561693
5183	451.1609706640
5184	451.1245851587
5185	451.0881996534
5186	451.0518141481
5187	451.0154286428
5188	450.9790431375
5189	450.9426576322
5190	451.3276420574
5191	451.2912565521
5192	451.2548710468
5193	451.2184855415
5194	451.1821000362
5195	451.1457145309
5196	451.1093290256
5197	451.0729435203
5198	451.0365580150
5199	451.1668439031
5200	451.1304583978
5201	453.0709738668
5202	453.0345883615
5203	452.9982028562
5204	453.1648742496
5205	453.1284887443
5206	453.0921032390
5207	453.0557177337
5208	453.0193322284
5209	452.9829467231
5210	453.2587746324
5211	453.2223891271
5212	453.1860036218
5213	453.1496181165
5214	453.1132326112
5215	453.0768471059
5216	453.0404616006
5217	453.0040760953
5218	452.9676905900
5219	453.3526750152
5220	453.3162895099
5221	453.2799040046
5222	453.2435184993
5223	453.2071329940
5224	453.1707474887
5225	453.1343619834
5226	453.0979764781
5227	453.0615909728
5228	453.0252054675
5229	452.9888199622
5230	452.9524344569
5231	453.4465753980
5232	453.4101898927
5233	453.3738043874
5234	453.3374188821
5235	453.3010333768
5236	453.2646478715
5237	453.2282623662
5238	453.1918768609
5239	453.1554913556
5240	453.1191058503
5241	453.0827203450
5242	453.0463348397
5243	453.0099493344
5244	452.9735638291
5245	452.9371783238
5246	453.4677047702
5247	453.4313192649
5248	453.3949337596
5249	453.3585482543
5250	453.3221627490
5251	453.2857772437
5252	453.2493917384
5253	453.2130062331
5254	453.1766207278
5255	453.1402352225
5256	453.1038497172
5257	453.0674642119
5258	453.0310787066
5259	452.9946932013
5260	452.9583076960
5261	452.9219221907
5262	453.3069066159
5263	453.2705211106
5264	453.2341356053
5265	453.1977501000
5266	453.1613645947
5267	453.1249790894
5268	453.0885935841
5269	453.0522080788
5270	453.1461084616
5271	455.0866239306
5272	455.0502384253
5273	455.0138529200
5274	455.1805243134
5275	455.1441388081
5276	455.1077533028
5277	455.0713677975
5278	455.0349822922
5279	454.9985967869
5280	455.2744246962
5281	455.2380391909
5282	455.2016536856
5283	455.1652681803
5284	455.1288826750
5285	455.0924971697
5286	455.0561116644
5287	455.0197261591
5288	454.9833406538
5289	455.3683250790
5290	455.3319395737
5291	455.2955540684
5292	455.2591685631
5293	455.2227830578
5294	455.1863975525
5295	455.1500120472
5296	455.1136265419
5297	455.0772410366
5298	455.0408555313
5299	455.0044700260
5300	454.9680845207
5301	455.4622254618
5302	455.4258399565
5303	455.3894544512
5304	455.3530689459
5305	455.3166834406
5306	455.2802979353
5307	455.2439124300
5308	455.2075269247
5309	455.1711414194
5310	455.1347559141
5311	455.0983704088
5312	455.0619849035
5313	455.0255993982
5314	454.9892138929
5315	454.9528283876
5316	455.4469693287
5317	455.4105838234
5318	455.3741983181
5319	455.3378128128
5320	455.3014273075
5321	455.2650418022
5322	455.2286562969
5323	455.1922707916
5324	455.1558852863
5325	455.1194997810
5326	455.0831142757
5327	455.0467287704
5328	455.0103432651
5329	454.9739577598
5330	454.9375722545
5331	455.2861711744
5332	455.2497856691
5333	455.2134001638
5334	455.1770146585
5335	455.1406291532
5336	455.1042436479
5337	455.0678581426
5338	457.0083736116
5339	457.1022739944
5340	457.0658884891
5341	457.0295029838
5342	456.9931174785
5343	457.1961743772
5344	457.1597888719
5345	457.1234033666
5346	457.0870178613
5347	457.0506323560
5348	457.0142468507
5349	456.9778613454
5350	457.2900747600
5351	457.2536892547
5352	457.2173037494
5353	457.1809182441
5354	457.1445327388
5355	457.1081472335
5356	457.0717617282
5357	457.0353762229
5358	456.9989907176
5359	456.9626052123
5360	457.3839751428
5361	457.3475896375
5362	457.3112041322
5363	457.2748186269
5364	457.2384331216
5365	457.2020476163
5366	457.1656621110
5367	457.1292766057
5368	457.0928911004
5369	457.0565055951
5370	457.0201200898
5371	456.9837345845
5372	456.9473490792
5373	457.4778755256
5374	457.4414900203
5375	457.4051045150
5376	457.3687190097
5377	457.3323335044
5378	457.2959479991
5379	457.2595624938
5380	457.2231769885
5381	457.1867914832
5382	457.1504059779
5383	457.1140204726
5384	457.0776349673
5385	457.0412494620
5386	457.0048639567
5387	456.9684784514
5388	456.9320929461
5389	457.4262338872
5390	457.3898483819
5391	457.3534628766
5392	457.3170773713
5393	457.2806918660
5394	457.2443063607
5395	457.2079208554
5396	457.1715353501
5397	457.1351498448
5398	457.0987643395
5399	457.0623788342
5400	457.0259933289
5401	456.9896078236
5402	456.9532223183
5403	457.2654357329
5404	457.2290502276
5405	457.1926647223
5406	457.1562792170
5407	457.1198937117
5408	457.0835082064
5409	459.0240236754
5410	459.1179240582
5411	459.0815385529
5412	459.0451530476
5413	459.0087675423
5414	459.2118244410
5415	459.1754389357
5416	459.1390534304
5417	459.1026679251
5418	459.0662824198
5419	459.0298969145
5420	458.9935114092
5421	459.3057248238
5422	459.2693393185
5423	459.2329538132
5424	459.1965683079
5425	459.1601828026
5426	459.1237972973
5427	459.0874117920
5428	459.0510262867
5429	459.0146407814
5430	458.9782552761
5431	459.3996252066
5432	459.3632397013
5433	459.3268541960
5434	459.2904686907
5435	459.2540831854
5436	459.2176976801
5437	459.1813121748
5438	459.1449266695
5439	459.1085411642
5440	459.0721556589
5441	459.0357701536
5442	458.9993846483
5443	458.9629991430
5444	459.4935255894
5445	459.4571400841
5446	459.4207545788
5447	459.3843690735
5448	459.3479835682
5449	459.3115980629
5450	459.2752125576
5451	459.2388270523
5452	459.2024415470
5453	459.1660560417
5454	459.1296705364
5455	459.0932850311
5456	459.0568995258
5457	459.0205140205
5458	458.9841285152
5459	458.9477430099
5460	459.4054984457
5461	459.3691129404
5462	459.3327274351
5463	459.2963419298
5464	459.2599564245
5465	459.2235709192
5466	459.1871854139
5467	459.1507999086
5468	459.1144144033
5469	459.0780288980
5470	459.0416433927
5471	459.0052578874
5472	458.9688723821
5473	459.2447002914
5474	459.2083147861
5475	459.1719292808
5476	459.1355437755
5477	459.0991582702
5478	461.0396737392
5479	461.0032882339
5480	461.1335741220
5481	461.0971886167
5482	461.0608031114
5483	461.0244176061
5484	460.9880321008
5485	461.2274745048
5486	461.1910889995
5487	461.1547034942
5488	461.1183179889
5489	461.0819324836
5490	461.0455469783
5491	461.0091614730
5492	460.9727759677
5493	461.3213748876
5494	461.2849893823
5495	461.2486038770
5496	461.2122183717
5497	461.1758328664
5498	461.1394473611
5499	461.1030618558
5500	461.0666763505
5501	461.0302908452
5502	460.9939053399
5503	460.9575198346
5504	461.4152752704
5505	461.3788897651
5506	461.3425042598
5507	461.3061187545
5508	461.2697332492
5509	461.2333477439
5510	461.1969622386
5511	461.1605767333
5512	461.1241912280
5513	461.0878057227
5514	461.0514202174
5515	461.0150347121
5516	460.9786492068
5517	460.9422637015
5518	461.5091756532
5519	461.4727901479
5520	461.4364046426
5521	461.4000191373
5522	461.3636336320
5523	461.3272481267
5524	461.2908626214
5525	461.2544771161
5526	461.2180916108
5527	461.1817061055
5528	461.1453206002
5529	461.1089350949
5530	461.0725495896
5531	461.0361640843
5532	460.9997785790
5533	460.9633930737
5534	460.9270075684
5535	461.3847630042
5536	461.3483774989
5537	461.3119919936
5538	461.2756064883
5539	461.2392209830
5540	461.2028354777
5541	461.1664499724
5542	461.1300644671
5543	461.0936789618
5544	461.0572934565
5545	461.0209079512
5546	460.9845224459
5547	461.2239648499
5548	461.1875793446
5549	461.1511938393
5550	461.1148083340
5551	463.0553238030
5552	463.0189382977
5553	463.1492241858
5554	463.1128386805
5555	463.0764531752
5556	463.0400676699
5557	463.0036821646
5558	463.2431245686
5559	463.2067390633
5560	463.1703535580
5561	463.1339680527
5562	463.0975825474
5563	463.0611970421
5564	463.0248115368
5565	462.9884260315
5566	463.3370249514
5567	463.3006394461
5568	463.2642539408
5569	463.2278684355
5570	463.1914829302
5571	463.1550974249
5572	463.1187119196
5573	463.0823264143
5574	463.0459409090
5575	463.0095554037
5576	462.9731698984
5577	463.4309253342
5578	463.3945398289
5579	463.3581543236
5580	463.3217688183
5581	463.2853833130
5582	463.2489978077
5583	463.2126123024
5584	463.1762267971
5585	463.1398412918
5586	463.1034557865
5587	463.0670702812
5588	463.0306847759
5589	462.9942992706
5590	462.9579137653
5591	463.5248257170
5592	463.4884402117
5593	463.4520547064
5594	463.4156692011
5595	463.3792836958
5596	463.3428981905
5597	463.3065126852
5598	463.2701271799
5599	463.2337416746
5600	463.1973561693
5601	463.1609706640
5602	463.1245851587
5603	463.0881996534
5604	463.0518141481
5605	463.0154286428
5606	462.9790431375
5607	462.9426576322
5608	463.3640275627
5609	463.3276420574
5610	463.2912565521
5611	463.2548710468
5612	463.2184855415
5613	463.1821000362
5614	463.1457145309
5615	463.1093290256
5616	463.0729435203
5617	463.0365580150
5618	463.0001725097
5619	463.2032294084
5620	463.1668439031
5621	463.1304583978
5622	465.0709738668
5623	465.0345883615
5624	464.9982028562
5625	465.1648742496
5626	465.1284887443
5627	465.0921032390
5628	465.0557177337
5629	465.0193322284
5630	464.9829467231
5631	465.2587746324
5632	465.2223891271
5633	465.1860036218
5634	465.1496181165
5635	465.1132326112
5636	465.0768471059
5637	465.0404616006
5638	465.0040760953
5639	464.9676905900
5640	465.3526750152
5641	465.3162895099
5642	465.2799040046
5643	465.2435184993
5644	465.2071329940
5645	465.1707474887
5646	465.1343619834
5647	465.0979764781
5648	465.0615909728
5649	465.0252054675
5650	464.9888199622
5651	464.9524344569
5652	465.4465753980
5653	465.4101898927
5654	465.3738043874
5655	465.3374188821
5656	465.3010333768
5657	465.2646478715
5658	465.2282623662
5659	465.1918768609
5660	465.1554913556
5661	465.1191058503
5662	465.0827203450
5663	465.0463348397
5664	465.0099493344
5665	464.9735638291
5666	464.9371783238
5667	465.5040902755
5668	465.4677047702
5669	465.4313192649
5670	465.3949337596
5671	465.3585482543
5672	465.3221627490
5673	465.2857772437
5674	465.2493917384
5675	465.2130062331
5676	465.1766207278
5677	465.1402352225
5678	465.1038497172
5679	465.0674642119
5680	465.0310787066
5681	464.9946932013
5682	464.9583076960
5683	464.9219221907
5684	465.3432921212
5685	465.3069066159
5686	465.2705211106
5687	465.2341356053
5688	465.1977501000
5689	465.1613645947
5690	465.1249790894
5691	465.0885935841
5692	465.0522080788
5693	465.0158225735
5694	465.1824939669
5695	465.1461084616
5696	467.0866239306
5697	467.0502384253
5698	467.0138529200
5699	467.1805243134
5700	467.1441388081
5701	467.1077533028
5702	467.0713677975
5703	467.0349822922
5704	466.9985967869
5705	467.2744246962
5706	467.2380391909
5707	467.2016536856
5708	467.1652681803
5709	467.1288826750
5710	467.0924971697
5711	467.0561116644
5712	467.0197261591
5713	466.9833406538
5714	467.3683250790
5715	467.3319395737
5716	467.2955540684
5717	467.2591685631
5718	467.2227830578
5719	467.1863975525
5720	467.1500120472
5721	467.1136265419
5722	467.0772410366
5723	467.0408555313
5724	467.0044700260
5725	466.9680845207
5726	467.4622254618
5727	467.4258399565
5728	467.3894544512
5729	467.3530689459
5730	467.3166834406
5731	467.2802979353
5732	467.2439124300
5733	467.2075269247
5734	467.1711414194
5735	467.1347559141
5736	467.0983704088
5737	467.0619849035
5738	467.0255993982
5739	466.9892138929
5740	466.9528283876
5741	467.4833548340
5742	467.4469693287
5743	467.4105838234
5744	467.3741983181
5745	467.3378128128
5746	467.3014273075
5747	467.2650418022
5748	467.2286562969
5749	467.1922707916
5750	467.1558852863
5751	467.1194997810
5752	467.0831142757
5753	467.0467287704
5754	467.0103432651
5755	466.9739577598
5756	466.9375722545
5757	467.3225566797
5758	467.2861711744
5759	467.2497856691
5760	467.2134001638
5761	467.1770146585
5762	467.1406291532
5763	467.1042436479
5764	467.0678581426
5765	467.0314726373
5766	467.1617585254
5767	469.0083736116
5768	469.1022739944
5769	469.0658884891
5770	469.0295029838
5771	468.9931174785
5772	469.1961743772
5773	469.1597888719
5774	469.1234033666
5775	469.0870178613
5776	469.0506323560
5777	469.0142468507
5778	468.9778613454
5779	469.2900747600
5780	469.2536892547
5781	469.2173037494
5782	469.1809182441
5783	469.1445327388
5784	469.1081472335
5785	469.0717617282
5786	469.0353762229
5787	468.9989907176
5788	468.9626052123
5789	469.3839751428
5790	469.3475896375
5791	469.3112041322
5792	469.2748186269
5793	469.2384331216
5794	469.2020476163
5795	469.1656621110
5796	469.1292766057
5797	469.0928911004
5798	469.0565055951
5799	469.0201200898
5800	468.9837345845
5801	468.9473490792
5802	469.4778755256
5803	469.4414900203
5804	469.4051045150
5805	469.3687190097
5806	469.3323335044
5807	469.2959479991
5808	469.2595624938
5809	469.2231769885
5810	469.1867914832
5811	469.1504059779
5812	469.1140204726
5813	469.0776349673
5814	469.0412494620
5815	469.0048639567
5816	468.9684784514
5817	468.9320929461
5818	469.4626193925
5819	469.4262338872
5820	469.3898483819
5821	469.3534628766
5822	469.3170773713
5823	469.2806918660
5824	469.2443063607
5825	469.2079208554
5826	469.1715353501
5827	469.1351498448
5828	469.0987643395
5829	469.0623788342
5830	469.0259933289
5831	468.9896078236
5832	468.9532223183
5833	469.3018212382
5834	469.2654357329
5835	469.2290502276
5836	469.1926647223
5837	469.1562792170
5838	469.1198937117
5839	469.0835082064
5840	469.0471227011
5841	471.0240236754
5842	471.1179240582
5843	471.0815385529
5844	471.0451530476
5845	471.0087675423
5846	471.2118244410
5847	471.1754389357
5848	471.1390534304
5849	471.1026679251
5850	471.0662824198
5851	471.0298969145
5852	470.9935114092
5853	471.3057248238
5854	471.2693393185
5855	471.2329538132
5856	471.1965683079
5857	471.1601828026
5858	471.1237972973
5859	471.0874117920
5860	471.0510262867
5861	471.0146407814
5862	470.9782552761
5863	471.3996252066
5864	471.3632397013
5865	471.3268541960
5866	471.2904686907
5867	471.2540831854
5868	471.2176976801
5869	471.1813121748
5870	471.1449266695
5871	471.1085411642
5872	471.0721556589
5873	471.0357701536
5874	470.9993846483
5875	470.9629991430
5876	471.4935255894
5877	471.4571400841
5878	471.4207545788
5879	471.3843690735
5880	471.3479835682
5881	471.3115980629
5882	471.2752125576
5883	471.2388270523
5884	471.2024415470
5885	471.1660560417
5886	471.1296705364
5887	471.0932850311
5888	471.0568995258
5889	471.0205140205
5890	470.9841285152
5891	470.9477430099
5892	471.4418839510
5893	471.4054984457
5894	471.3691129404
5895	471.3327274351
5896	471.2963419298
5897	471.2599564245
5898	471.2235709192
5899	471.1871854139
5900	471.1507999086
5901	471.1144144033
5902	471.0780288980
5903	471.0416433927
5904	471.0052578874
5905	470.9688723821
5906	471.2810857967
5907	471.2447002914
5908	471.2083147861
5909	471.1719292808
5910	471.1355437755
5911	471.0991582702
5912	471.0627727649
5913	473.0396737392
5914	473.0032882339
5915	473.1335741220
5916	473.0971886167
5917	473.0608031114
5918	473.0244176061
5919	472.9880321008
5920	473.2274745048
5921	473.1910889995
5922	473.1547034942
5923	473.1183179889
5924	473.0819324836
5925	473.0455469783
5926	473.0091614730
5927	472.9727759677
5928	473.3213748876
5929	473.2849893823
5930	473.2486038770
5931	473.2122183717
5932	473.1758328664
5933	473.1394473611
5934	473.1030618558
5935	473.0666763505
5936	473.0302908452
5937	472.9939053399
5938	472.9575198346
5939	473.4152752704
5940	473.3788897651
5941	473.3425042598
5942	473.3061187545
5943	473.2697332492
5944	473.2333477439
5945	473.1969622386
5946	473.1605767333
5947	473.1241912280
5948	473.0878057227
5949	473.0514202174
5950	473.0150347121
5951	472.9786492068
5952	472.9422637015
5953	473.5091756532
5954	473.4727901479
5955	473.4364046426
5956	473.4000191373
5957	473.3636336320
5958	473.3272481267
5959	473.2908626214
5960	473.2544771161
5961	473.2180916108
5962	473.1817061055
5963	473.1453206002
5964	473.1089350949
5965	473.0725495896
5966	473.0361640843
5967	472.9997785790
5968	472.9633930737
5969	472.9270075684
5970	473.4211485095
5971	473.3847630042
5972	473.3483774989
5973	473.3119919936
5974	473.2756064883
5975	473.2392209830
5976	473.2028354777
5977	473.1664499724
5978	473.1300644671
5979	473.0936789618
5980	473.0572934565
5981	473.0209079512
5982	472.9845224459
5983	473.2603503552
5984	473.2239648499
5985	473.1875793446
5986	473.1511938393
5987	473.1148083340
5988	473.0784228287
5989	475.0553238030
5990	475.0189382977
5991	475.1492241858
5992	475.1128386805
5993	475.0764531752
5994	475.0400676699
5995	475.0036821646
5996	475.2431245686
5997	475.2067390633
5998	475.1703535580
5999	475.1339680527
6000	475.0975825474
6001	475.0611970421
6002	475.0248115368
6003	474.9884260315
6004	475.3370249514
6005	475.3006394461
6006	475.2642539408
6007	475.2278684355
6008	475.1914829302
6009	475.1550974249
6010	475.1187119196
6011	475.0823264143
6012	475.0459409090
6013	475.0095554037
6014	474.9731698984
6015	475.4309253342
6016	475.3945398289
6017	475.3581543236
6018	475.3217688183
6019	475.2853833130
6020	475.2489978077
6021	475.2126123024
6022	475.1762267971
6023	475.1398412918
6024	475.1034557865
6025	475.0670702812
6026	475.0306847759
6027	474.9942992706
6028	474.9579137653
6029	475.5248257170
6030	475.4884402117
6031	475.4520547064
6032	475.4156692011
6033	475.3792836958
6034	475.3428981905
6035	475.3065126852
6036	475.2701271799
6037	475.2337416746
6038	475.1973561693
6039	475.1609706640
6040	475.1245851587
6041	475.0881996534
6042	475.0518141481
6043	475.0154286428
6044	474.9790431375
6045	474.9426576322
6046	475.4004130680
6047	475.3640275627
6048	475.3276420574
6049	475.2912565521
6050	475.2548710468
6051	475.2184855415
6052	475.1821000362
6053	475.1457145309
6054	475.1093290256
6055	475.0729435203
6056	475.0365580150
6057	475.0001725097
6058	475.2396149137
6059	475.2032294084
6060	475.1668439031
6061	475.1304583978
6062	475.0940728925
6063	477.0709738668
6064	477.0345883615
6065	476.9982028562
6066	477.1648742496
6067	477.1284887443
6068	477.0921032390
6069	477.0557177337
6070	477.0193322284
6071	476.9829467231
6072	477.2587746324
6073	477.2223891271
6074	477.1860036218
6075	477.1496181165
6076	477.1132326112
6077	477.0768471059
6078	477.0404616006
6079	477.0040760953
6080	476.9676905900
6081	477.3526750152
6082	477.3162895099
6083	477.2799040046
6084	477.2435184993
6085	477.2071329940
6086	477.1707474887
6087	477.1343619834
6088	477.0979764781
6089	477.0615909728
6090	477.0252054675
6091	476.9888199622
6092	476.9524344569
6093	477.4465753980
6094	477.4101898927
6095	477.3738043874
6096	477.3374188821
6097	477.3010333768
6098	477.2646478715
6099	477.2282623662
6100	477.1918768609
6101	477.1554913556
6102	477.1191058503
6103	477.0827203450
6104	477.0463348397
6105	477.0099493344
6106	476.9735638291
6107	476.9371783238
6108	477.5404757808
6109	477.5040902755
6110	477.4677047702
6111	477.4313192649
6112	477.3949337596
6113	477.3585482543
6114	477.3221627490
6115	477.2857772437
6116	477.2493917384
6117	477.2130062331
6118	477.1766207278
6119	477.1402352225
6120	477.1038497172
6121	477.0674642119
6122	477.0310787066
6123	476.9946932013
6124	476.9583076960
6125	476.9219221907
6126	477.3796776265
6127	477.3432921212
6128	477.3069066159
6129	477.2705211106
6130	477.2341356053
6131	477.1977501000
6132	477.1613645947
6133	477.1249790894
6134	477.0885935841
6135	477.0522080788
6136	477.0158225735
6137	477.2188794722
6138	477.1824939669
6139	477.1461084616
6140	477.1097229563
6141	479.0866239306
6142	479.0502384253
6143	479.0138529200
6144	479.1805243134
6145	479.1441388081
6146	479.1077533028
6147	479.0713677975
6148	479.0349822922
6149	478.9985967869
6150	479.2744246962
6151	479.2380391909
6152	479.2016536856
6153	479.1652681803
6154	479.1288826750
6155	479.0924971697
6156	479.0561116644
6157	479.0197261591
6158	478.9833406538
6159	479.3683250790
6160	479.3319395737
6161	479.2955540684
6162	479.2591685631
6163	479.2227830578
6164	479.1863975525
6165	479.1500120472
6166	479.1136265419
6167	479.0772410366
6168	479.0408555313
6169	479.0044700260
6170	478.9680845207
6171	479.4622254618
6172	479.4258399565
6173	479.3894544512
6174	479.3530689459
6175	479.3166834406
6176	479.2802979353
6177	479.2439124300
6178	479.2075269247
6179	479.1711414194
6180	479.1347559141
6181	479.0983704088
6182	479.0619849035
6183	479.0255993982
6184	478.9892138929
6185	478.9528283876
6186	479.5197403393
6187	479.4833548340
6188	479.4469693287
6189	479.4105838234
6190	479.3741983181
6191	479.3378128128
6192	479.3014273075
6193	479.2650418022
6194	479.2286562969
6195	479.1922707916
6196	479.1558852863
6197	479.1194997810
6198	479.0831142757
6199	479.0467287704
6200	479.0103432651
6201	478.9739577598
6202	478.9375722545
6203	479.3589421850
6204	479.3225566797
6205	479.2861711744
6206	479.2497856691
6207	479.2134001638
6208	479.1770146585
6209	479.1406291532
6210	479.1042436479
6211	479.0678581426
6212	479.0314726373
6213	479.1981440307
6214	479.1617585254
6215	479.1253730201
6216	481.0083736116
6217	481.1022739944
6218	481.0658884891
6219	481.0295029838
6220	480.9931174785
6221	481.1961743772
6222	481.1597888719
6223	481.1234033666
6224	481.0870178613
6225	481.0506323560
6226	481.0142468507
6227	480.9778613454
6228	481.2900747600
6229	481.2536892547
6230	481.2173037494
6231	481.1809182441
6232	481.1445327388
6233	481.1081472335
6234	481.0717617282
6235	481.0353762229
6236	480.9989907176
6237	480.9626052123
6238	481.3839751428
6239	481.3475896375
6240	481.3112041322
6241	481.2748186269
6242	481.2384331216
6243	481.2020476163
6244	481.1656621110
6245	481.1292766057
6246	481.0928911004
6247	481.0565055951
6248	481.0201200898
6249	480.9837345845
6250	480.9473490792
6251	481.4778755256
6252	481.4414900203
6253	481.4051045150
6254	481.3687190097
6255	481.3323335044
6256	481.2959479991
6257	481.2595624938
6258	481.2231769885
6259	481.1867914832
6260	481.1504059779
6261	481.1140204726
6262	481.0776349673
6263	481.0412494620
6264	481.0048639567
6265	480.9684784514
6266	480.9320929461
6267	481.4990048978
6268	481.4626193925
6269	481.4262338872
6270	481.3898483819
6271	481.3534628766
6272	481.3170773713
6273	481.2806918660
6274	481.2443063607
6275	481.2079208554
6276	481.1715353501
6277	481.1351498448
6278	481.0987643395
6279	481.0623788342
6280	481.0259933289
6281	480.9896078236
6282	480.9532223183
6283	480.9168368130
6284	481.3382067435
6285	481.3018212382
6286	481.2654357329
6287	481.2290502276
6288	481.1926647223
6289	481.1562792170
6290	481.1198937117
6291	481.0835082064
6292	481.0471227011
6293	481.1774085892
6294	481.1410230839
6295	483.0240236754
6296	483.1179240582
6297	483.0815385529
6298	483.0451530476
6299	483.0087675423
6300	483.2118244410
6301	483.1754389357
6302	483.1390534304
6303	483.1026679251
6304	483.0662824198
6305	483.0298969145
6306	482.9935114092
6307	483.3057248238
6308	483.2693393185
6309	483.2329538132
6310	483.1965683079
6311	483.1601828026
6312	483.1237972973
6313	483.0874117920
6314	483.0510262867
6315	483.0146407814
6316	482.9782552761
6317	483.3996252066
6318	483.3632397013
6319	483.3268541960
6320	483.2904686907
6321	483.2540831854
6322	483.2176976801
6323	483.1813121748
6324	483.1449266695
6325	483.1085411642
6326	483.0721556589
6327	483.0357701536
6328	482.9993846483
6329	482.9629991430
6330	483.4935255894
6331	483.4571400841
6332	483.4207545788
6333	483.3843690735
6334	483.3479835682
6335	483.3115980629
6336	483.2752125576
6337	483.2388270523
6338	483.2024415470
6339	483.1660560417
6340	483.1296705364
6341	483.0932850311
6342	483.0568995258
6343	483.0205140205
6344	482.9841285152
6345	482.9477430099
6346	483.4782694563
6347	483.4418839510
6348	483.4054984457
6349	483.3691129404
6350	483.3327274351
6351	483.2963419298
6352	483.2599564245
6353	483.2235709192
6354	483.1871854139
6355	483.1507999086
6356	483.1144144033
6357	483.0780288980
6358	483.0416433927
6359	483.0052578874
6360	482.9688723821
6361	482.9324868768
6362	483.3174713020
6363	483.2810857967
6364	483.2447002914
6365	483.2083147861
6366	483.1719292808
6367	483.1355437755
6368	483.0991582702
6369	483.0627727649
6370	483.1566731477
6371	485.0396737392
6372	485.0032882339
6373	485.1335741220
6374	485.0971886167
6375	485.0608031114
6376	485.0244176061
6377	484.9880321008
6378	485.2274745048
6379	485.1910889995
6380	485.1547034942
6381	485.1183179889
6382	485.0819324836
6383	485.0455469783
6384	485.0091614730
6385	484.9727759677
6386	485.3213748876
6387	485.2849893823
6388	485.2486038770
6389	485.2122183717
6390	485.1758328664
6391	485.1394473611
6392	485.1030618558
6393	485.0666763505
6394	485.0302908452
6395	484.9939053399
6396	484.9575198346
6397	485.4152752704
6398	485.3788897651
6399	485.3425042598
